time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
15.78,0.003,-0.007,0.010,0.007,0.007,0.038,0.047,0.052,0.158
15.80,-0.007,0.012,0.000,0.007,0.007,0.038,0.047,0.052,0.159
15.82,-0.006,0.002,0.020,0.007,0.007,0.038,0.047,0.052,0.160
15.84,-0.006,0.012,0.010,0.007,0.007,0.038,0.047,0.052,0.160
15.86,-0.006,-0.007,0.010,0.007,0.007,0.039,0.048,0.053,0.162
15.88,0.003,0.003,0.010,0.007,0.007,0.039,0.048,0.053,0.163
15.90,0.003,0.022,0.020,0.007,0.007,0.039,0.048,0.053,0.163
15.92,0.003,0.002,0.010,0.007,0.007,0.039,0.048,0.053,0.164
15.94,0.003,-0.007,0.000,0.007,0.007,0.040,0.048,0.053,0.166
15.96,-0.007,-0.007,0.010,0.007,0.007,0.040,0.048,0.054,0.167
15.98,-0.006,0.012,0.010,0.007,0.007,0.040,0.049,0.054,0.167
16.00,-0.006,0.022,0.020,0.007,0.007,0.040,0.049,0.054,0.168
16.02,-0.006,-0.007,0.020,0.007,0.007,0.040,0.049,0.054,0.169
16.04,0.004,0.011,0.020,0.006,0.008,0.041,0.049,0.054,0.171
16.06,-0.006,0.011,0.020,0.006,0.008,0.041,0.049,0.054,0.171
16.08,0.003,-0.016,0.010,0.006,0.008,0.041,0.049,0.055,0.172
16.10,-0.006,-0.006,0.020,0.006,0.008,0.042,0.049,0.055,0.173
16.12,-0.006,0.003,0.020,0.006,0.008,0.042,0.050,0.055,0.174
16.14,0.004,0.022,0.029,0.006,0.008,0.042,0.050,0.055,0.175
16.16,-0.007,-0.016,0.020,0.006,0.008,0.043,0.050,0.055,0.176
16.18,-0.006,-0.006,0.020,0.006,0.008,0.043,0.050,0.056,0.177
16.20,0.003,0.014,0.020,0.006,0.008,0.043,0.050,0.056,0.178
16.22,-0.006,0.013,0.029,0.006,0.008,0.044,0.050,0.056,0.179
16.24,-0.006,-0.007,0.020,0.006,0.008,0.044,0.050,0.056,0.180
16.26,-0.006,-0.016,0.010,0.006,0.008,0.045,0.051,0.056,0.182
16.28,-0.006,0.021,0.010,0.006,0.008,0.045,0.051,0.056,0.183
16.30,0.004,0.011,0.020,0.006,0.008,0.045,0.051,0.057,0.183
16.32,0.004,0.001,0.020,0.006,0.008,0.046,0.051,0.057,0.184
16.34,-0.006,0.011,0.029,0.006,0.008,0.046,0.051,0.057,0.185
16.36,-0.006,-0.009,0.010,0.006,0.008,0.047,0.051,0.057,0.187
16.38,-0.006,-0.018,0.010,0.006,0.008,0.047,0.052,0.057,0.188
16.40,-0.006,-0.008,0.010,0.006,0.008,0.047,0.052,0.058,0.189
16.42,0.004,0.011,0.020,0.006,0.008,0.048,0.052,0.058,0.190
16.44,-0.006,0.021,0.010,0.006,0.008,0.048,0.052,0.058,0.191
16.46,-0.006,-0.009,0.000,0.006,0.009,0.049,0.052,0.058,0.193
16.48,0.004,0.001,0.010,0.006,0.009,0.049,0.052,0.058,0.194
16.50,-0.006,0.011,0.010,0.006,0.009,0.049,0.052,0.059,0.195
16.52,-0.005,0.001,0.010,0.006,0.009,0.049,0.052,0.059,0.196
16.54,-0.005,-0.009,0.000,0.006,0.009,0.050,0.053,0.059,0.197
16.56,-0.005,-0.008,0.000,0.005,0.009,0.050,0.053,0.059,0.198
16.58,0.004,0.001,0.010,0.005,0.009,0.050,0.053,0.060,0.200
16.60,-0.005,-0.008,0.000,0.005,0.009,0.050,0.053,0.060,0.201
16.62,0.004,-0.008,-0.010,0.005,0.009,0.050,0.053,0.060,0.202
16.64,0.004,0.002,0.000,0.005,0.009,0.051,0.053,0.060,0.203
16.66,-0.005,0.011,0.010,0.005,0.009,0.051,0.053,0.060,0.204
16.68,0.004,0.001,0.000,0.005,0.009,0.051,0.053,0.060,0.205
16.70,-0.005,-0.008,0.000,0.005,0.009,0.051,0.054,0.061,0.207
16.72,0.004,0.011,0.000,0.005,0.009,0.051,0.054,0.061,0.208
16.74,-0.005,0.001,0.000,0.005,0.009,0.051,0.054,0.061,0.209
16.76,-0.005,-0.017,0.010,0.005,0.009,0.051,0.054,0.061,0.210
16.78,0.005,-0.007,-0.010,0.005,0.009,0.051,0.054,0.061,0.211
16.80,0.004,0.012,0.000,0.005,0.009,0.052,0.054,0.062,0.213
16.82,0.013,0.002,-0.010,0.005,0.009,0.052,0.054,0.062,0.214
16.84,-0.006,-0.008,0.000,0.005,0.009,0.052,0.054,0.062,0.215
16.86,0.003,0.002,-0.010,0.005,0.009,0.052,0.055,0.062,0.216
16.88,-0.007,0.012,-0.010,0.005,0.009,0.052,0.055,0.062,0.217
16.90,-0.006,-0.007,0.000,0.005,0.009,0.052,0.055,0.063,0.218
16.92,-0.006,0.002,0.000,0.005,0.009,0.052,0.055,0.063,0.220
16.94,0.004,0.012,0.010,0.005,0.009,0.052,0.055,0.063,0.221
16.96,0.004,0.002,0.000,0.005,0.009,0.052,0.055,0.063,0.222
16.98,0.004,-0.008,-0.010,0.005,0.008,0.051,0.055,0.064,0.223
17.00,-0.005,-0.007,-0.010,0.005,0.008,0.051,0.055,0.064,0.224
17.02,0.004,0.003,0.000,0.005,0.008,0.051,0.055,0.064,0.225
17.04,-0.006,0.002,0.010,0.005,0.008,0.051,0.056,0.064,0.227
17.06,0.004,-0.016,-0.010,0.005,0.008,0.051,0.056,0.064,0.228
17.08,0.004,-0.006,0.000,0.005,0.008,0.051,0.056,0.065,0.230
17.10,-0.006,0.012,0.010,0.005,0.008,0.051,0.056,0.065,0.231
17.12,-0.006,0.012,0.000,0.005,0.008,0.051,0.056,0.065,0.232
17.14,0.004,-0.017,-0.010,0.005,0.008,0.051,0.056,0.065,0.234
17.16,-0.005,0.002,0.010,0.005,0.008,0.051,0.056,0.065,0.235
17.18,0.004,0.012,0.010,0.005,0.008,0.051,0.056,0.066,0.236
17.20,-0.005,0.002,0.000,0.005,0.008,0.051,0.057,0.066,0.237
17.22,0.005,-0.017,-0.010,0.005,0.008,0.051,0.057,0.066,0.238
17.24,-0.005,0.002,0.000,0.005,0.008,0.051,0.057,0.066,0.240
17.26,-0.004,0.002,0.010,0.005,0.008,0.051,0.057,0.066,0.241
17.28,0.005,-0.008,-0.010,0.005,0.008,0.051,0.057,0.067,0.242
17.30,0.005,-0.016,-0.010,0.005,0.008,0.051,0.057,0.067,0.243
17.32,-0.005,-0.006,0.000,0.005,0.008,0.051,0.057,0.067,0.244
17.34,-0.005,0.012,0.000,0.005,0.008,0.051,0.057,0.067,0.246
17.36,-0.005,-0.016,0.000,0.005,0.008,0.051,0.058,0.067,0.247
17.38,-0.005,0.004,0.010,0.005,0.008,0.051,0.058,0.067,0.248
17.40,0.005,0.012,0.010,0.005,0.008,0.051,0.058,0.068,0.249
17.42,0.005,0.012,0.010,0.005,0.008,0.051,0.058,0.068,0.250
17.44,-0.005,-0.006,-0.010,0.005,0.008,0.051,0.058,0.068,0.251
17.46,0.005,0.003,0.010,0.005,0.008,0.051,0.058,0.068,0.253
17.48,-0.005,0.003,0.010,0.005,0.008,0.051,0.058,0.068,0.254
17.50,0.004,0.012,0.000,0.005,0.008,0.052,0.058,0.069,0.255
17.52,0.004,0.002,0.000,0.005,0.008,0.052,0.058,0.069,0.256
17.54,-0.005,-0.016,0.010,0.005,0.008,0.052,0.059,0.069,0.257
17.56,-0.005,0.003,0.010,0.005,0.008,0.052,0.059,0.069,0.258
17.58,-0.005,-0.007,0.020,0.005,0.008,0.052,0.059,0.069,0.260
17.60,-0.005,-0.033,0.000,0.005,0.008,0.052,0.059,0.070,0.261
17.62,0.005,-0.003,0.020,0.005,0.008,0.052,0.059,0.070,0.262
17.64,-0.004,0.015,0.010,0.005,0.008,0.052,0.059,0.070,0.263
17.66,-0.004,0.005,0.010,0.005,0.008,0.052,0.059,0.070,0.265
17.68,-0.005,-0.005,0.000,0.005,0.008,0.053,0.059,0.070,0.267
17.70,-0.004,0.013,0.020,0.005,0.008,0.053,0.059,0.070,0.268
17.72,-0.004,0.013,0.010,0.005,0.008,0.053,0.060,0.071,0.269
17.74,-0.004,-0.024,0.000,0.005,0.008,0.053,0.060,0.071,0.270
17.76,-0.004,-0.004,0.000,0.005,0.008,0.053,0.060,0.071,0.271
17.78,-0.004,0.004,0.010,0.005,0.008,0.054,0.060,0.071,0.273
17.80,-0.004,0.004,0.010,0.005,0.008,0.054,0.060,0.071,0.274
17.82,-0.004,0.004,0.010,0.005,0.008,0.054,0.060,0.072,0.275
17.84,0.005,-0.023,-0.010,0.004,0.008,0.054,0.060,0.072,0.276
17.86,-0.005,0.016,0.000,0.004,0.008,0.054,0.060,0.072,0.277
17.88,0.005,0.023,-0.010,0.004,0.008,0.054,0.060,0.072,0.278
17.90,-0.005,-0.014,0.020,0.004,0.008,0.055,0.061,0.072,0.281
17.92,0.005,-0.005,0.010,0.004,0.008,0.055,0.061,0.073,0.282
17.94,0.005,0.005,0.000,0.004,0.008,0.055,0.061,0.073,0.283
17.96,0.005,0.014,0.020,0.004,0.008,0.055,0.061,0.073,0.284
17.98,-0.005,-0.022,0.000,0.004,0.008,0.055,0.061,0.073,0.285
18.00,-0.005,-0.013,0.020,0.004,0.008,0.055,0.061,0.073,0.286
18.02,0.005,0.032,0.020,0.004,0.008,0.056,0.061,0.073,0.288
18.04,0.005,-0.033,-0.020,0.004,0.008,0.056,0.061,0.074,0.289
18.06,0.005,-0.013,0.000,0.004,0.008,0.056,0.061,0.074,0.291
18.08,-0.004,-0.012,-0.010,0.004,0.008,0.056,0.061,0.074,0.292
18.10,-0.004,0.017,0.010,0.004,0.008,0.057,0.062,0.074,0.293
18.12,-0.005,0.003,0.010,0.004,0.008,0.057,0.062,0.074,0.295
18.14,-0.004,-0.033,0.000,0.004,0.008,0.057,0.062,0.075,0.296
18.16,0.005,0.016,-0.000,0.004,0.008,0.057,0.062,0.075,0.297
18.18,-0.004,0.024,-0.000,0.004,0.008,0.057,0.062,0.075,0.299
18.20,0.006,-0.015,-0.020,0.004,0.008,0.058,0.062,0.075,0.300
18.22,0.014,-0.005,-0.000,0.004,0.008,0.058,0.062,0.075,0.301
18.24,0.004,0.031,-0.000,0.004,0.008,0.058,0.062,0.076,0.303
18.26,0.004,0.021,-0.010,0.004,0.009,0.058,0.062,0.076,0.304
18.28,-0.005,-0.034,-0.030,0.004,0.009,0.058,0.062,0.076,0.305
18.30,-0.005,-0.015,-0.010,0.004,0.009,0.057,0.063,0.076,0.307
18.32,0.004,0.013,-0.000,0.004,0.009,0.057,0.063,0.076,0.308
18.34,0.004,0.012,-0.010,0.004,0.009,0.057,0.063,0.077,0.310
18.36,0.013,0.002,-0.010,0.004,0.009,0.057,0.063,0.077,0.311
18.38,-0.006,-0.007,-0.010,0.004,0.009,0.057,0.063,0.077,0.312
18.40,-0.006,0.032,-0.000,0.004,0.009,0.057,0.063,0.077,0.313
18.42,0.004,0.012,-0.000,0.004,0.009,0.057,0.063,0.077,0.315
18.44,0.003,0.002,-0.030,0.004,0.009,0.057,0.063,0.078,0.317
18.46,-0.006,0.002,-0.010,0.004,0.009,0.056,0.063,0.078,0.318
18.48,0.003,0.010,0.000,0.004,0.009,0.056,0.063,0.078,0.319
18.50,0.003,0.010,0.000,0.004,0.009,0.056,0.064,0.078,0.320
18.52,-0.006,-0.017,-0.010,0.004,0.009,0.056,0.064,0.078,0.321
18.54,-0.005,0.002,-0.000,0.004,0.009,0.056,0.064,0.079,0.324
18.56,-0.005,-0.008,-0.020,0.004,0.009,0.056,0.064,0.079,0.325
18.58,-0.005,0.002,-0.010,0.004,0.009,0.055,0.064,0.079,0.326
18.60,-0.005,0.002,-0.010,0.004,0.009,0.055,0.064,0.079,0.327
18.62,0.004,0.002,-0.020,0.004,0.009,0.055,0.064,0.079,0.328
18.64,-0.005,-0.007,-0.020,0.004,0.009,0.055,0.064,0.080,0.330
18.66,-0.005,-0.017,-0.020,0.004,0.009,0.054,0.064,0.080,0.331
18.68,-0.005,0.002,-0.010,0.004,0.009,0.054,0.065,0.080,0.332
18.70,-0.005,0.012,-0.020,0.004,0.009,0.054,0.065,0.080,0.334
18.72,-0.004,-0.007,-0.020,0.004,0.009,0.054,0.065,0.081,0.335
18.74,-0.004,-0.007,-0.010,0.004,0.009,0.053,0.065,0.081,0.336
18.76,-0.005,0.003,-0.010,0.004,0.009,0.053,0.065,0.081,0.338
18.78,0.005,-0.006,-0.010,0.004,0.009,0.053,0.065,0.081,0.339
18.80,0.005,-0.016,-0.000,0.004,0.009,0.052,0.065,0.081,0.340
18.82,0.004,0.003,-0.020,0.004,0.009,0.052,0.065,0.082,0.341
18.84,0.014,0.013,0.010,0.004,0.009,0.052,0.065,0.082,0.342
18.86,-0.005,-0.008,-0.020,0.004,0.009,0.051,0.065,0.082,0.344
18.88,0.004,0.002,-0.020,0.004,0.009,0.051,0.065,0.082,0.345
18.90,0.004,-0.008,-0.010,0.004,0.009,0.051,0.066,0.082,0.346
18.92,0.004,0.010,-0.020,0.004,0.009,0.051,0.066,0.083,0.347
18.94,0.004,0.010,-0.020,0.004,0.009,0.051,0.066,0.083,0.348
18.96,0.004,0.002,-0.020,0.004,0.009,0.050,0.066,0.083,0.350
18.98,-0.005,0.002,-0.010,0.004,0.009,0.050,0.066,0.083,0.351
19.00,-0.005,-0.008,0.000,0.004,0.009,0.050,0.066,0.084,0.352
19.02,0.004,0.002,-0.010,0.004,0.009,0.049,0.066,0.084,0.353
19.04,0.014,0.002,-0.020,0.004,0.009,0.049,0.066,0.084,0.354
19.06,-0.006,0.003,0.000,0.004,0.009,0.049,0.066,0.084,0.356
19.08,0.004,-0.006,-0.010,0.004,0.009,0.048,0.066,0.084,0.357
19.10,-0.006,0.003,-0.010,0.004,0.009,0.048,0.066,0.085,0.358
19.12,-0.006,0.012,-0.020,0.004,0.009,0.048,0.067,0.085,0.359
19.14,-0.006,0.002,-0.020,0.004,0.009,0.048,0.067,0.085,0.360
19.16,0.005,0.003,0.000,0.004,0.009,0.047,0.067,0.085,0.362
19.18,0.004,0.002,-0.020,0.004,0.009,0.047,0.067,0.085,0.363
19.20,0.004,0.002,-0.010,0.004,0.009,0.047,0.067,0.086,0.364
19.22,0.004,0.002,0.000,0.004,0.009,0.047,0.067,0.086,0.365
19.24,-0.006,-0.007,-0.020,0.004,0.009,0.046,0.067,0.086,0.366
19.26,0.003,0.001,0.000,0.004,0.009,0.046,0.067,0.086,0.367
19.28,-0.006,-0.017,-0.020,0.004,0.009,0.046,0.067,0.087,0.368
19.30,0.004,-0.007,-0.010,0.004,0.009,0.045,0.067,0.087,0.369
19.32,0.004,-0.015,-0.020,0.004,0.009,0.045,0.067,0.087,0.370
19.34,-0.006,-0.005,-0.010,0.004,0.009,0.045,0.068,0.087,0.371
19.36,-0.005,-0.006,-0.010,0.004,0.009,0.045,0.068,0.087,0.373
19.38,-0.005,-0.014,-0.010,0.004,0.009,0.044,0.068,0.088,0.374
19.40,-0.005,0.015,-0.010,0.004,0.008,0.044,0.068,0.088,0.375
19.42,-0.005,-0.004,-0.010,0.004,0.008,0.044,0.068,0.088,0.375
19.44,-0.005,-0.014,0.000,0.004,0.008,0.044,0.068,0.088,0.376
19.46,0.014,-0.004,-0.020,0.004,0.008,0.044,0.068,0.088,0.377
19.48,0.003,0.005,-0.010,0.004,0.008,0.043,0.068,0.089,0.379
19.50,0.013,0.015,0.000,0.004,0.008,0.043,0.068,0.089,0.380
19.52,-0.006,-0.004,0.000,0.004,0.008,0.043,0.068,0.089,0.381
19.54,0.004,-0.004,-0.020,0.004,0.008,0.043,0.069,0.089,0.382
19.56,-0.005,-0.004,-0.010,0.004,0.008,0.042,0.069,0.089,0.382
19.58,-0.005,-0.013,-0.020,0.004,0.008,0.042,0.069,0.089,0.383
19.60,0.015,0.015,0.000,0.004,0.008,0.042,0.069,0.090,0.385
19.62,-0.004,-0.004,-0.010,0.004,0.008,0.042,0.069,0.090,0.386
19.64,0.005,0.006,-0.020,0.004,0.008,0.041,0.069,0.090,0.387
19.66,0.005,0.005,0.000,0.004,0.008,0.041,0.069,0.090,0.387
19.68,0.005,0.005,-0.010,0.004,0.008,0.041,0.069,0.090,0.388
19.70,-0.004,0.016,0.010,0.004,0.008,0.041,0.069,0.091,0.390
19.72,-0.004,0.006,-0.010,0.004,0.008,0.041,0.069,0.091,0.391
19.74,0.006,0.006,-0.010,0.004,0.008,0.040,0.069,0.091,0.391
19.76,0.014,-0.003,-0.010,0.004,0.008,0.040,0.070,0.091,0.392
19.78,-0.005,-0.003,-0.010,0.004,0.008,0.040,0.070,0.091,0.393
19.80,0.004,0.006,-0.010,0.004,0.008,0.040,0.070,0.091,0.394
19.82,-0.005,-0.004,-0.020,0.004,0.008,0.040,0.070,0.092,0.395
19.84,-0.005,-0.013,0.000,0.004,0.008,0.039,0.070,0.092,0.396
19.86,-0.005,-0.003,0.020,0.004,0.008,0.039,0.070,0.092,0.397
19.88,0.005,0.036,0.030,0.004,0.008,0.039,0.070,0.092,0.398
19.90,0.005,0.024,0.039,0.004,0.008,0.039,0.070,0.092,0.399
19.92,0.004,-0.032,-0.020,0.004,0.008,0.039,0.070,0.093,0.400
19.94,-0.005,-0.002,0.010,0.004,0.008,0.039,0.070,0.093,0.401
19.96,-0.005,0.043,0.020,0.004,0.008,0.039,0.071,0.093,0.402
19.98,-0.005,0.013,0.020,0.004,0.009,0.039,0.071,0.093,0.403
20.00,-0.005,-0.015,0.010,0.004,0.009,0.039,0.071,0.093,0.403
20.02,0.005,-0.015,0.000,0.004,0.009,0.039,0.071,0.094,0.404
20.04,-0.005,0.023,0.020,0.004,0.009,0.040,0.071,0.094,0.406
20.06,-0.004,-0.024,-0.010,0.004,0.009,0.040,0.071,0.094,0.407
20.08,-0.004,0.004,0.010,0.004,0.009,0.040,0.071,0.094,0.408
20.10,-0.004,0.014,0.039,0.004,0.009,0.040,0.071,0.095,0.409
20.12,0.005,-0.006,0.010,0.004,0.009,0.041,0.072,0.095,0.411
20.14,-0.004,-0.006,0.010,0.004,0.009,0.041,0.072,0.095,0.411
20.16,0.015,0.004,0.010,0.004,0.009,0.041,0.072,0.095,0.412
20.18,0.005,0.012,0.010,0.004,0.009,0.041,0.072,0.096,0.413
20.20,-0.005,0.003,0.020,0.004,0.009,0.042,0.072,0.096,0.414
20.22,0.014,-0.015,0.010,0.004,0.009,0.042,0.072,0.096,0.415
20.24,-0.005,0.022,0.030,0.004,0.009,0.042,0.072,0.096,0.416
20.26,-0.005,0.022,0.030,0.004,0.009,0.042,0.072,0.096,0.417
20.28,0.004,-0.015,0.020,0.004,0.009,0.043,0.072,0.097,0.418
20.30,0.004,-0.005,0.010,0.004,0.009,0.043,0.072,0.097,0.419
20.32,-0.005,0.003,0.030,0.005,0.009,0.044,0.073,0.097,0.421
20.34,-0.005,0.012,0.030,0.005,0.009,0.044,0.073,0.097,0.421
20.36,0.005,-0.008,0.010,0.005,0.009,0.044,0.073,0.098,0.422
20.38,-0.004,-0.025,0.020,0.005,0.009,0.045,0.073,0.098,0.423
20.40,-0.004,0.014,0.020,0.005,0.009,0.045,0.073,0.098,0.424
20.42,0.006,-0.016,0.020,0.005,0.009,0.046,0.073,0.098,0.426
20.44,0.005,-0.015,0.010,0.005,0.009,0.046,0.073,0.099,0.427
20.46,-0.004,0.004,0.030,0.005,0.009,0.046,0.073,0.099,0.428
20.48,-0.004,0.022,0.030,0.005,0.009,0.047,0.073,0.099,0.429
20.50,-0.004,-0.007,0.030,0.005,0.009,0.047,0.073,0.099,0.430
20.52,-0.004,-0.024,0.000,0.004,0.009,0.048,0.074,0.099,0.432
20.54,0.005,0.013,0.039,0.004,0.009,0.048,0.074,0.100,0.433
20.56,-0.004,0.053,0.059,0.004,0.009,0.049,0.074,0.100,0.433
20.58,0.005,0.012,0.039,0.004,0.009,0.049,0.074,0.100,0.434
20.60,-0.005,-0.017,0.010,0.004,0.009,0.050,0.074,0.100,0.435
20.62,-0.004,-0.014,0.020,0.004,0.009,0.051,0.074,0.101,0.437
20.64,-0.004,0.014,0.030,0.004,0.009,0.051,0.074,0.101,0.438
20.66,0.015,0.024,-0.000,0.004,0.009,0.052,0.074,0.101,0.440
20.68,-0.004,-0.023,-0.030,0.004,0.009,0.052,0.074,0.101,0.441
20.70,0.016,-0.013,-0.030,0.004,0.009,0.052,0.075,0.101,0.442
20.72,-0.004,0.015,-0.010,0.004,0.009,0.053,0.075,0.102,0.444
20.74,-0.004,-0.013,-0.020,0.004,0.009,0.053,0.075,0.102,0.445
20.76,0.006,-0.013,-0.020,0.004,0.009,0.053,0.075,0.102,0.446
20.78,-0.004,0.015,-0.000,0.004,0.009,0.053,0.075,0.102,0.447
20.80,0.006,0.034,0.009,0.004,0.009,0.053,0.075,0.102,0.448
20.82,-0.003,0.004,-0.000,0.004,0.009,0.053,0.075,0.103,0.449
20.84,-0.003,0.022,-0.010,0.004,0.009,0.053,0.075,0.103,0.451
20.86,0.007,0.012,-0.000,0.004,0.009,0.053,0.075,0.103,0.452
20.88,-0.003,0.011,-0.010,0.004,0.010,0.053,0.075,0.103,0.453
20.90,-0.003,0.001,-0.020,0.004,0.010,0.053,0.076,0.104,0.454
20.92,0.006,-0.017,-0.020,0.004,0.010,0.053,0.076,0.104,0.455
20.94,0.006,0.020,-0.000,0.005,0.010,0.053,0.076,0.104,0.457
20.96,0.006,0.011,-0.000,0.005,0.010,0.053,0.076,0.104,0.458
20.98,0.005,-0.017,-0.020,0.005,0.010,0.053,0.076,0.105,0.460
21.00,-0.004,-0.017,-0.010,0.005,0.010,0.052,0.076,0.105,0.461
21.02,-0.004,-0.016,-0.010,0.005,0.010,0.052,0.076,0.105,0.462
21.04,-0.004,0.004,-0.020,0.005,0.010,0.052,0.076,0.105,0.464
21.06,-0.004,-0.016,-0.020,0.005,0.010,0.052,0.077,0.106,0.465
21.08,0.005,0.012,-0.000,0.005,0.010,0.052,0.077,0.106,0.466
21.10,-0.004,0.022,-0.000,0.005,0.010,0.052,0.077,0.106,0.467
21.12,-0.004,0.002,-0.010,0.005,0.010,0.052,0.077,0.106,0.468
21.14,-0.004,-0.025,-0.030,0.005,0.010,0.051,0.077,0.107,0.470
21.16,-0.004,-0.005,-0.020,0.005,0.010,0.051,0.077,0.107,0.471
21.18,0.006,0.013,-0.010,0.005,0.010,0.051,0.077,0.107,0.472
21.20,0.006,0.013,-0.000,0.005,0.010,0.051,0.077,0.107,0.473
21.22,-0.004,-0.006,-0.020,0.005,0.010,0.050,0.077,0.107,0.474
21.24,0.005,0.003,-0.010,0.005,0.010,0.050,0.078,0.108,0.476
21.26,-0.004,0.013,-0.000,0.005,0.010,0.050,0.078,0.108,0.477
21.28,0.005,-0.006,-0.000,0.005,0.010,0.049,0.078,0.108,0.478
21.30,0.005,-0.015,-0.020,0.005,0.010,0.049,0.078,0.108,0.479
21.32,-0.004,-0.005,-0.010,0.005,0.010,0.049,0.078,0.109,0.480
21.34,0.005,0.024,-0.010,0.005,0.010,0.049,0.078,0.109,0.481
21.36,-0.005,-0.015,-0.020,0.005,0.010,0.048,0.078,0.109,0.483
21.38,0.004,-0.014,-0.010,0.005,0.010,0.048,0.078,0.109,0.484
21.40,0.004,0.015,-0.030,0.005,0.010,0.048,0.079,0.110,0.485
21.42,-0.005,0.005,-0.010,0.005,0.010,0.048,0.079,0.110,0.486
21.44,-0.005,-0.014,-0.030,0.005,0.010,0.047,0.079,0.110,0.487
21.46,-0.005,-0.003,-0.030,0.005,0.010,0.047,0.079,0.110,0.489
21.48,-0.005,0.024,-0.010,0.005,0.010,0.046,0.079,0.111,0.489
21.50,0.005,0.014,-0.000,0.005,0.010,0.046,0.079,0.111,0.490
21.52,-0.004,-0.005,0.010,0.005,0.010,0.046,0.079,0.111,0.491
21.54,-0.004,-0.005,0.010,0.005,0.010,0.045,0.079,0.111,0.492
21.56,-0.004,-0.005,0.010,0.005,0.010,0.045,0.079,0.111,0.493
21.58,-0.003,0.005,-0.000,0.005,0.010,0.045,0.080,0.112,0.495
21.60,-0.003,-0.015,-0.000,0.005,0.010,0.045,0.080,0.112,0.496
21.62,0.006,0.004,-0.000,0.005,0.010,0.045,0.080,0.112,0.497
21.64,-0.004,0.014,0.010,0.005,0.010,0.045,0.080,0.112,0.498
21.66,0.005,0.013,0.010,0.005,0.010,0.045,0.080,0.113,0.499
21.68,0.005,-0.015,-0.010,0.005,0.010,0.045,0.080,0.113,0.500
21.70,0.005,-0.005,-0.010,0.005,0.010,0.044,0.080,0.113,0.501
21.72,-0.004,0.004,0.010,0.005,0.010,0.044,0.081,0.113,0.502
21.74,0.005,0.014,-0.000,0.005,0.010,0.044,0.081,0.114,0.503
21.76,0.005,-0.005,-0.010,0.005,0.010,0.044,0.081,0.114,0.504
21.78,0.005,-0.005,-0.000,0.005,0.010,0.044,0.081,0.114,0.505
21.80,-0.005,0.014,0.010,0.006,0.010,0.044,0.081,0.114,0.507
21.82,0.004,-0.005,-0.010,0.006,0.010,0.044,0.081,0.115,0.507
21.84,0.004,-0.005,-0.000,0.006,0.010,0.044,0.081,0.115,0.508
21.86,-0.005,0.004,-0.000,0.006,0.011,0.044,0.081,0.115,0.509
21.88,-0.005,0.014,-0.000,0.006,0.011,0.044,0.082,0.115,0.510
21.90,-0.006,-0.016,-0.000,0.006,0.011,0.044,0.082,0.116,0.512
21.92,-0.005,-0.005,-0.010,0.006,0.011,0.044,0.082,0.116,0.513
21.94,-0.005,0.004,-0.000,0.006,0.011,0.044,0.082,0.116,0.514
21.96,-0.005,0.013,-0.000,0.006,0.011,0.044,0.082,0.116,0.514
21.98,0.005,0.003,-0.010,0.006,0.011,0.044,0.082,0.117,0.515
22.00,0.004,0.004,-0.010,0.006,0.011,0.044,0.082,0.117,0.517
22.02,-0.005,0.021,0.020,0.006,0.011,0.044,0.083,0.117,0.518
22.04,0.005,-0.008,-0.000,0.006,0.011,0.044,0.083,0.117,0.519
22.06,0.005,-0.007,-0.000,0.006,0.011,0.044,0.083,0.118,0.520
22.08,-0.005,0.002,-0.010,0.006,0.011,0.044,0.083,0.118,0.521
22.10,0.005,0.011,-0.010,0.006,0.011,0.044,0.083,0.118,0.522
22.12,0.005,-0.017,-0.010,0.006,0.011,0.044,0.083,0.118,0.523
22.14,-0.005,-0.007,0.019,0.006,0.011,0.044,0.083,0.119,0.524
22.16,0.013,0.012,0.010,0.006,0.011,0.044,0.083,0.119,0.525
22.18,-0.006,0.002,0.010,0.006,0.011,0.044,0.084,0.119,0.526
22.20,-0.006,-0.007,-0.000,0.006,0.011,0.044,0.084,0.119,0.527
22.22,-0.005,-0.024,-0.000,0.006,0.011,0.044,0.084,0.120,0.528
22.24,0.004,0.024,-0.000,0.006,0.011,0.044,0.084,0.120,0.529
22.26,0.004,0.013,-0.000,0.006,0.011,0.044,0.084,0.120,0.530
22.28,-0.006,-0.016,-0.010,0.006,0.011,0.044,0.084,0.121,0.531
22.30,0.004,0.003,-0.000,0.006,0.011,0.044,0.084,0.121,0.532
22.32,0.003,0.012,0.010,0.006,0.011,0.044,0.085,0.121,0.534
22.34,-0.006,0.002,0.000,0.006,0.011,0.044,0.085,0.121,0.535
22.36,-0.006,-0.034,-0.010,0.006,0.011,0.044,0.085,0.122,0.535
22.38,0.014,0.005,0.010,0.006,0.011,0.044,0.085,0.122,0.536
22.40,0.004,0.005,0.010,0.006,0.011,0.044,0.085,0.122,0.537
22.42,0.003,-0.004,-0.010,0.006,0.011,0.044,0.085,0.123,0.539
22.44,-0.006,-0.014,-0.020,0.006,0.011,0.044,0.085,0.123,0.540
22.46,0.003,0.005,0.010,0.006,0.011,0.044,0.086,0.123,0.541
22.48,-0.007,0.015,0.000,0.006,0.011,0.044,0.086,0.123,0.541
